Quarter,Group,customer_category,Product_Class,Stock,Profit_Margin
2023Q2,Welding Equip WS/SD,Good,MIGDIF,Y,30.05952380952381
2023Q2,Welding Equip WS/SD,Good,MIGGUA,N,23.14773745163497
2023Q2,Welding Equip WS/SD,Good,MIGGUA,Y,35.740425531914894
2023Q2,Welding Equip WS/SD,Good,MIGINS,N,23.8
2023Q2,Welding Equip WS/SD,Good,MIGLIN,N,30.25104602510459
2023Q2,Welding Equip WS/SD,Good,MIGLIN,Y,28.23624595469256
2023Q2,Welding Equip WS/SD,Good,MIGNOZ,N,19.02439024390244
2023Q2,Welding Equip WS/SD,Good,MIGNOZ,Y,26.046711757956395
2023Q2,Welding Equip WS/SD,Good,MIGPAR,N,37.98882681564245
2023Q2,Welding Equip WS/SD,Good,MIGPAR,Y,27.061024334290487
2023Q2,Welding Equip WS/SD,Good,MIGTIP,N,28.138528138528144
2023Q2,Welding Equip WS/SD,Good,MIGTIP,Y,31.13772455089821
2023Q2,Welding Equip WS/SD,Good,PLAACC,N,21.686429512516465
2023Q2,Welding Equip WS/SD,Good,PLACUT,N,7.000035769217003
2023Q2,Welding Equip WS/SD,Good,PLACUT,Y,25.083612040133787
2023Q2,Welding Equip WS/SD,Good,PLAELE,N,26.0
2023Q2,Welding Equip WS/SD,Good,PLAELE,Y,24.571428571428573
2023Q2,Welding Equip WS/SD,Good,PLAMIS,N,17.5
2023Q2,Welding Equip WS/SD,Good,PLANOZ,N,29.689366786140972
2023Q2,Welding Equip WS/SD,Good,PLANOZ,Y,30.195599022004888
2023Q2,Welding Equip WS/SD,Good,PLATIP,N,18.01470588235294
2023Q2,Welding Equip WS/SD,Good,PLATOR,N,25.17371823627478
2023Q2,Welding Equip WS/SD,Good,SAFACC,N,67.49740394600207
2023Q2,Welding Equip WS/SD,Good,SAFACC,Y,33.26211703679689
2023Q2,Welding Equip WS/SD,Good,SAFFAC,Y,26.02150537634408
2023Q2,Welding Equip WS/SD,Good,SAFHEL,N,16.557938127718995
2023Q2,Welding Equip WS/SD,Good,SAFHEL,Y,20.01245911851736
2023Q2,Welding Equip WS/SD,Good,SAFJAC,N,34.99999999999999
2023Q2,Welding Equip WS/SD,Good,SAFJAC,Y,30.887011615628303
2023Q2,Welding Equip WS/SD,Good,SAFLEN,N,34.158365261813536
2023Q2,Welding Equip WS/SD,Good,SAFLEN,Y,35.90831918505942
2023Q2,Welding Equip WS/SD,Good,SAFSCR,Y,39.980487945754376
2023Q2,Welding Equip WS/SD,Good,SAFSLE,N,18.064516129032263
2023Q2,Welding Equip WS/SD,Good,SAFSLE,Y,39.705882352941174
2023Q2,Welding Equip WS/SD,Good,SAFVIS,Y,35.0
2023Q2,Welding Equip WS/SD,Good,TIGACC,N,27.5
2023Q2,Welding Equip WS/SD,Good,TIGBAC,Y,31.000000000000007
2023Q2,Welding Equip WS/SD,Good,TIGCOL,Y,35.86206896551724
2023Q2,Welding Equip WS/SD,Good,TIGGAS,Y,32.42651296829971
2023Q2,Welding Equip WS/SD,Good,TIGNOZ,N,36.91086906392849
2023Q2,Welding Equip WS/SD,Good,TIGNOZ,Y,30.860013860013858
2023Q2,Welding Equip WS/SD,Good,TIGPAR,N,13.345454545454542
2023Q2,Welding Equip WS/SD,Good,TIGPAR,Y,32.075471698113205
2023Q2,Welding Equip WS/SD,Good,TIGTOA,N,27.24250000000001
2023Q2,Welding Equip WS/SD,Good,TIGTOA,Y,22.806101438389597
2023Q2,Welding Equip WS/SD,Good,TIGTUN,Y,31.613531272815774
2023Q2,Welding Equip WS/SD,Good,WELREP,N,36.997167138810205
2023Q2,Welding Equip WS/SD,Good,WEMACC,N,20.04536845772878
2023Q2,Welding Equip WS/SD,Good,WEMACC,Y,35.02155172413792
2023Q2,Welding Equip WS/SD,Good,WEMCAB,Y,25.00133725595078
2023Q2,Welding Equip WS/SD,Good,WEMCAR,Y,12.425922887612792
2023Q2,Welding Equip WS/SD,Good,WEMCHI,Y,26.141732283464563
2023Q2,Welding Equip WS/SD,Good,WEMCON,N,21.52255639097744
2023Q2,Welding Equip WS/SD,Good,WEMCON,Y,31.680921626810964
2023Q2,Welding Equip WS/SD,Good,WEMCOU,N,32.42424242424242
2023Q2,Welding Equip WS/SD,Good,WEMELC,N,12.500000000000005
2023Q2,Welding Equip WS/SD,Good,WEMELC,Y,23.65971107544141
2023Q2,Welding Equip WS/SD,Good,WEMGRO,Y,31.73577828714316
2023Q2,Welding Equip WS/SD,Good,WEMMAR,Y,38.84057971014492
2023Q2,Welding Equip WS/SD,Good,WEMMIS,N,-13.222499999999997
2023Q2,Welding Equip WS/SD,Good,WEMOVE,N,24.99971228982771
2023Q2,Welding Equip WS/SD,Good,WEMSTR,Y,33.00492610837437
2023Q2,Welding Equip WS/SD,Good,WEMTER,Y,35.021594032194734
2023Q2,Welding Equip WS/SD,Good,WLDDRI,N,47.85207321628689
2023Q2,Welding Equip WS/SD,Good,WLDEMF,N,7.182944578151299
2023Q2,Welding Equip WS/SD,Good,WLDEMF,Y,20.3275
2023Q2,Welding Equip WS/SD,Good,WLDGAS,N,-3.3967055880427885
2023Q2,Welding Equip WS/SD,Good,WLDMIS,N,16.499653019469555
2023Q2,Welding Equip WS/SD,Good,WLDOPT,N,22.7
2023Q3,Const Supplies CS/SD,Best,ABRCON,N,34.0
2023Q3,Const Supplies CS/SD,Best,ABRCON,Y,33.99693721286371
2023Q3,Const Supplies CS/SD,Best,ABRCUP,Y,32.657743785850855
2023Q3,Const Supplies CS/SD,Best,ABRFLD,N,36.016096579476866
2023Q3,Const Supplies CS/SD,Best,ABRFLW,N,33.92355174523982
2023Q3,Const Supplies CS/SD,Best,ABRFLW,Y,32.98701298701299
2023Q3,Const Supplies CS/SD,Best,ABRGRD,N,36.73121445133497
2023Q3,Const Supplies CS/SD,Best,ABRHAN,Y,43.63636363636364
2023Q3,Const Supplies CS/SD,Best,ABRMAN,N,31.85328950055913
2023Q3,Const Supplies CS/SD,Best,ABRMAN,Y,35.524271572394056
2023Q3,Const Supplies CS/SD,Best,ABRMIS,N,33.705729948109166
2023Q3,Const Supplies CS/SD,Best,ABRMIS,Y,33.993399339933994
2023Q3,Const Supplies CS/SD,Best,ABRRFD,N,27.05882352941176
2023Q3,Const Supplies CS/SD,Best,ABRRFD,Y,45.08196721311475
2023Q3,Const Supplies CS/SD,Best,ABRROL,N,15.01283147989734
2023Q3,Const Supplies CS/SD,Best,ABRROL,Y,54.43425076452599
2023Q3,Const Supplies CS/SD,Best,AUUHAN,N,100.0
2023Q3,Const Supplies CS/SD,Best,AUULIF,N,26.000586117390945
2023Q3,Const Supplies CS/SD,Best,BRUBRO,Y,40.49247606019152
2023Q3,Const Supplies CS/SD,Best,BRUHAN,Y,31.681681681681685
2023Q3,Const Supplies CS/SD,Best,BRUMIS,N,37.03541862927185
2023Q3,Const Supplies CS/SD,Best,BRUPAI,Y,35.68221745071247
2023Q3,Const Supplies CS/SD,Best,BRUTUB,N,39.28571428571429
2023Q3,Const Supplies CS/SD,Best,BRUTUB,Y,38.00580577058409
2023Q3,Const Supplies CS/SD,Best,CHEABS,Y,45.02262443438914
2023Q3,Const Supplies CS/SD,Best,CHEADH,N,46.770970136470055
2023Q3,Const Supplies CS/SD,Best,CHEADH,Y,32.10211841390549
2023Q3,Const Supplies CS/SD,Best,CHECHA,Y,29.7357926221336
2023Q3,Const Supplies CS/SD,Best,CHECLE,N,38.0503144654088
2023Q3,Const Supplies CS/SD,Best,CHECLE,Y,34.006462035541205
2023Q3,Const Supplies CS/SD,Best,CHECOO,N,5.266644584299439
2023Q3,Const Supplies CS/SD,Best,CHEFLU,N,33.99915002124947
2023Q3,Const Supplies CS/SD,Best,CHELAY,N,38.58219759372972
2023Q3,Const Supplies CS/SD,Best,CHELAY,Y,54.0
2023Q3,Const Supplies CS/SD,Best,CHELUB,N,33.99409707580458
2023Q3,Const Supplies CS/SD,Best,CHELUB,Y,34.005446984302566
2023Q3,Const Supplies CS/SD,Best,CHEMET,N,32.94117647058824
2023Q3,Const Supplies CS/SD,Best,CHEMET,Y,41.687041564792175
2023Q3,Const Supplies CS/SD,Best,CHEMIS,N,30.000225057952427
2023Q3,Const Supplies CS/SD,Best,CHEMIS,Y,31.95402298850575
2023Q3,Const Supplies CS/SD,Best,CHEOIL,N,100.0
2023Q3,Const Supplies CS/SD,Best,CHEOIL,Y,26.735751295336787
2023Q3,Const Supplies CS/SD,Best,CHEPAI,N,-137.63440860215053
2023Q3,Const Supplies CS/SD,Best,CHEPAI,Y,34.384858044164034
2023Q3,Const Supplies CS/SD,Best,CHETEF,Y,33.04653891278842
2023Q3,Const Supplies CS/SD,Best,CUTARB,N,38.007822614715785
2023Q3,Const Supplies CS/SD,Best,CUTARB,Y,19.61722488038277
2023Q3,Const Supplies CS/SD,Best,CUTBAN,N,30.6767692951412
2023Q3,Const Supplies CS/SD,Best,CUTBAN,Y,33.25261047314012
2023Q3,Const Supplies CS/SD,Best,CUTBIT,N,38.00432907356608
2023Q3,Const Supplies CS/SD,Best,CUTBIT,Y,37.14859437751005
2023Q3,Const Supplies CS/SD,Best,CUTBUR,N,38.00539083557952
2023Q3,Const Supplies CS/SD,Best,CUTBUR,Y,38.08735062602214
2023Q3,Const Supplies CS/SD,Best,CUTCHU,Y,41.13110539845759
2023Q3,Const Supplies CS/SD,Best,CUTCIR,N,27.73228711707034
2023Q3,Const Supplies CS/SD,Best,CUTCIR,Y,34.96503496503497
2023Q3,Const Supplies CS/SD,Best,CUTCUT,N,40.011811604901816
2023Q3,Const Supplies CS/SD,Best,CUTCUT,Y,37.67141704759344
2023Q3,Const Supplies CS/SD,Best,CUTDIE,N,45.582063176496575
2023Q3,Const Supplies CS/SD,Best,CUTFIL,N,27.9979674796748
2023Q3,Const Supplies CS/SD,Best,CUTFIL,Y,32.39171374764595
2023Q3,Const Supplies CS/SD,Best,CUTHOL,N,37.99507288431016
2023Q3,Const Supplies CS/SD,Best,CUTHOL,Y,33.07745987438939
2023Q3,Const Supplies CS/SD,Best,CUTMIS,N,36.03595080416273
2023Q3,Const Supplies CS/SD,Best,CUTMIS,Y,37.10822717978937
2023Q3,Const Supplies CS/SD,Best,CUTREA,N,37.99970713135159
2023Q3,Const Supplies CS/SD,Best,CUTREA,Y,44.24956369982547
2023Q3,Const Supplies CS/SD,Best,CUTTAP,N,38.004246284501065
2023Q3,Const Supplies CS/SD,Best,CUTTAP,Y,38.4135312991764
2023Q3,Const Supplies CS/SD,Best,CUTWHL,Y,39.29471032745592
2023Q3,Const Supplies CS/SD,Best,ELEBAT,N,5.460992907801415
2023Q3,Const Supplies CS/SD,Best,ELEBAT,Y,40.8695652173913
2023Q3,Const Supplies CS/SD,Best,ELEBUL,N,37.81044222648477
2023Q3,Const Supplies CS/SD,Best,ELEBUL,Y,41.64449907086315
2023Q3,Const Supplies CS/SD,Best,ELECAB,N,22.00008210517673
2023Q3,Const Supplies CS/SD,Best,ELECAB,Y,23.07692307692308
2023Q3,Const Supplies CS/SD,Best,ELEEXT,Y,49.337221633085896
2023Q3,Const Supplies CS/SD,Best,ELEGFI,Y,44.1860465116279
2023Q3,Const Supplies CS/SD,Best,ELELIG,N,33.99836667152874
2023Q3,Const Supplies CS/SD,Best,ELELIG,Y,36.53302279154883
2023Q3,Const Supplies CS/SD,Best,ELEMIS,N,36.18090452261306
2023Q3,Const Supplies CS/SD,Best,ELEMIS,Y,63.31999999999999
2023Q3,Const Supplies CS/SD,Best,ELEPLG,N,38.61985472154963
2023Q3,Const Supplies CS/SD,Best,ELETAP,Y,40.33613445378151
2023Q3,Const Supplies CS/SD,Best,EQUACC,N,34.01849948612538
2023Q3,Const Supplies CS/SD,Best,EQUFAN,N,17.999821124979533
2023Q3,Const Supplies CS/SD,Best,EQUFAN,Y,38.244572623247656
2023Q3,Const Supplies CS/SD,Best,EQUGEN,N,17.572999853961857
2023Q3,Const Supplies CS/SD,Best,EQUJAC,N,15.00592721823346
2023Q3,Const Supplies CS/SD,Best,EQUJAC,Y,21.009721620868472
2023Q3,Const Supplies CS/SD,Best,EQULIG,Y,48.74486468711065
2023Q3,Const Supplies CS/SD,Best,EQUMIS,N,34.009730627744155
2023Q3,Const Supplies CS/SD,Best,EQUMIS,Y,25.921273031825788
2023Q3,Const Supplies CS/SD,Best,EQUPAR,N,60.47904191616767
2023Q3,Const Supplies CS/SD,Best,EQUPAR,Y,27.310488058151613
2023Q3,Const Supplies CS/SD,Best,EQUVAC,N,37.99861083548323
2023Q3,Const Supplies CS/SD,Best,FASBOL,N,34.64120307797661
2023Q3,Const Supplies CS/SD,Best,FASBOL,Y,41.31736526946108
2023Q3,Const Supplies CS/SD,Best,FASMIS,Y,27.284946236559144
2023Q3,Const Supplies CS/SD,Best,FILELM,N,27.853881278538807
2023Q3,Const Supplies CS/SD,Best,HANADP,N,19.24851886437152
2023Q3,Const Supplies CS/SD,Best,HANADP,Y,21.016617790811345
2023Q3,Const Supplies CS/SD,Best,HANBAG,N,24.244359301830556
2023Q3,Const Supplies CS/SD,Best,HANBAG,Y,32.14530076582555
2023Q3,Const Supplies CS/SD,Best,HANBAR,N,43.90825141495383
2023Q3,Const Supplies CS/SD,Best,HANBAR,Y,32.1832242712671
2023Q3,Const Supplies CS/SD,Best,HANBCU,N,27.1694343863154
2023Q3,Const Supplies CS/SD,Best,HANBIT,N,40.06622516556291
2023Q3,Const Supplies CS/SD,Best,HANBIT,Y,37.50000000000001
2023Q3,Const Supplies CS/SD,Best,HANBUL,N,40.60283687943262
2023Q3,Const Supplies CS/SD,Best,HANBUL,Y,32.36585312549515
2023Q3,Const Supplies CS/SD,Best,HANCHI,N,32.54228041462083
2023Q3,Const Supplies CS/SD,Best,HANCHI,Y,29.855465221318884
2023Q3,Const Supplies CS/SD,Best,HANCLM,N,32.66593819889491
2023Q3,Const Supplies CS/SD,Best,HANCLM,Y,32.7721448802758
2023Q3,Const Supplies CS/SD,Best,HANCOO,N,22.00063816209317
2023Q3,Const Supplies CS/SD,Best,HANCOO,Y,12.623456790123452
2023Q3,Const Supplies CS/SD,Best,HANEXT,N,32.29860125029967
2023Q3,Const Supplies CS/SD,Best,HANFLA,N,41.31054131054131
2023Q3,Const Supplies CS/SD,Best,HANFLA,Y,45.313538666075786
2023Q3,Const Supplies CS/SD,Best,HANGAU,N,15.002475656048858
2023Q3,Const Supplies CS/SD,Best,HANGUN,N,28.005034612964128
2023Q3,Const Supplies CS/SD,Best,HANGUN,Y,30.18292682926829
2023Q3,Const Supplies CS/SD,Best,HANHAM,N,20.00785391714117
2023Q3,Const Supplies CS/SD,Best,HANHAM,Y,36.89776733254993
2023Q3,Const Supplies CS/SD,Best,HANHAN,N,22.29626725902696
2023Q3,Const Supplies CS/SD,Best,HANHEX,N,2.3228803716608515
2023Q3,Const Supplies CS/SD,Best,HANHEX,Y,28.571428571428573
2023Q3,Const Supplies CS/SD,Best,HANKNI,Y,28.092783505154635
2023Q3,Const Supplies CS/SD,Best,HANLEV,N,27.009530188744684
2023Q3,Const Supplies CS/SD,Best,HANLEV,Y,20.977011494252874
2023Q3,Const Supplies CS/SD,Best,HANLOC,N,29.505912786400586
2023Q3,Const Supplies CS/SD,Best,HANLOC,Y,28.527918781725884
2023Q3,Const Supplies CS/SD,Best,HANMIC,N,17.410714285714285
2023Q3,Const Supplies CS/SD,Best,HANMIS,N,20.000885539103244
2023Q3,Const Supplies CS/SD,Best,HANNUT,Y,40.50179211469535
2023Q3,Const Supplies CS/SD,Best,HANPIN,Y,36.25650319343808
2023Q3,Const Supplies CS/SD,Best,HANPLI,N,23.151716586078578
2023Q3,Const Supplies CS/SD,Best,HANPLI,Y,28.0018428236731
2023Q3,Const Supplies CS/SD,Best,HANPLU,Y,35.37549407114624
2023Q3,Const Supplies CS/SD,Best,HANPRT,N,35.98531211750306
2023Q3,Const Supplies CS/SD,Best,HANPRT,Y,33.97435897435897
2023Q3,Const Supplies CS/SD,Best,HANPUM,N,15.000280064975074
2023Q3,Const Supplies CS/SD,Best,HANPUM,Y,26.110737933019863
2023Q3,Const Supplies CS/SD,Best,HANPUN,N,41.51302668125638
2023Q3,Const Supplies CS/SD,Best,HANPUN,Y,27.38818143881435
2023Q3,Const Supplies CS/SD,Best,HANRAT,N,36.29799429947728
2023Q3,Const Supplies CS/SD,Best,HANRAT,Y,31.31193024177566
2023Q3,Const Supplies CS/SD,Best,HANRUL,N,17.976760082023244
2023Q3,Const Supplies CS/SD,Best,HANSCP,N,35.00243664717348
2023Q3,Const Supplies CS/SD,Best,HANSCR,N,66.51685393258427
2023Q3,Const Supplies CS/SD,Best,HANSCR,Y,26.608116022989407
2023Q3,Const Supplies CS/SD,Best,HANSHO,N,24.8121730540401
2023Q3,Const Supplies CS/SD,Best,HANSHO,Y,28.292788483440393
2023Q3,Const Supplies CS/SD,Best,HANSNI,N,57.41590214067279
2023Q3,Const Supplies CS/SD,Best,HANSNI,Y,27.34418865805727
2023Q3,Const Supplies CS/SD,Best,HANSOC,N,28.005848523601383
2023Q3,Const Supplies CS/SD,Best,HANSOC,Y,31.511746680286
2023Q3,Const Supplies CS/SD,Best,HANSPN,N,27.91878172588833
2023Q3,Const Supplies CS/SD,Best,HANSQU,N,41.75699724963598
2023Q3,Const Supplies CS/SD,Best,HANSQU,Y,27.1232702438573
2023Q3,Const Supplies CS/SD,Best,HANTAP,N,50.161550888529895
2023Q3,Const Supplies CS/SD,Best,HANTAP,Y,28.412903225806456
2023Q3,Const Supplies CS/SD,Best,HANTRW,N,31.83041722745625
2023Q3,Const Supplies CS/SD,Best,HANVIS,Y,22.59490174414016
2023Q3,Const Supplies CS/SD,Best,HANWED,N,34.5372460496614
2023Q3,Const Supplies CS/SD,Best,HANWED,Y,28.035982008995504
2023Q3,Const Supplies CS/SD,Best,HANWRA,N,28.00380228136883
2023Q3,Const Supplies CS/SD,Best,HANWRA,Y,20.99627560521416
2023Q3,Const Supplies CS/SD,Best,HANWRC,N,25.017094338204902
2023Q3,Const Supplies CS/SD,Best,HANWRC,Y,30.68557919621749
2023Q3,Const Supplies CS/SD,Best,HANWRH,N,14.999950020948951
2023Q3,Const Supplies CS/SD,Best,HANWRH,Y,29.974227299828826
2023Q3,Const Supplies CS/SD,Best,HANWRM,N,35.81449112913113
2023Q3,Const Supplies CS/SD,Best,HANWRM,Y,25.904913196414387
2023Q3,Const Supplies CS/SD,Best,HANWRP,N,30.069959992297985
2023Q3,Const Supplies CS/SD,Best,HANWRP,Y,35.77213514221293
2023Q3,Const Supplies CS/SD,Best,HANWRT,N,15.000045515370536
2023Q3,Const Supplies CS/SD,Best,HANWRT,Y,23.895273452324233
2023Q3,Const Supplies CS/SD,Best,HWCAHS,N,24.031790046181385
2023Q3,Const Supplies CS/SD,Best,HWCAHS,Y,28.066819833957283
2023Q3,Const Supplies CS/SD,Best,HWCFIT,N,38.76730095710585
2023Q3,Const Supplies CS/SD,Best,HWCFIT,Y,28.00269905533064
2023Q3,Const Supplies CS/SD,Best,HWCTIE,N,28.02375809935205
2023Q3,Const Supplies CS/SD,Best,HWCTIE,Y,26.766666666666666
2023Q3,Const Supplies CS/SD,Best,HWCTOO,Y,41.90871369294607
2023Q3,Const Supplies CS/SD,Best,HWCWAT,Y,25.877551020408166
2023Q3,Const Supplies CS/SD,Best,HWCWIR,N,27.983104540654704
2023Q3,Const Supplies CS/SD,Best,HWCWIR,Y,37.90375501275975
2023Q3,Const Supplies CS/SD,Best,HYDACC,N,33.995966874378695
2023Q3,Const Supplies CS/SD,Best,HYDACC,Y,46.29893755869614
2023Q3,Const Supplies CS/SD,Best,HYDCYL,N,15.000032393280335
2023Q3,Const Supplies CS/SD,Best,HYDCYL,Y,21.99616823282547
2023Q3,Const Supplies CS/SD,Best,HYDFIT,N,21.993524514338585
2023Q3,Const Supplies CS/SD,Best,HYDHOS,N,15.254237288135592
2023Q3,Const Supplies CS/SD,Best,HYDHOS,Y,26.580206497104005
2023Q3,Const Supplies CS/SD,Best,HYDJAC,N,15.0001799754205
2023Q3,Const Supplies CS/SD,Best,HYDMIS,N,14.999666229055878
2023Q3,Const Supplies CS/SD,Best,HYDPUL,N,20.04544382596587
2023Q3,Const Supplies CS/SD,Best,HYDPUM,N,15.000284780847895
2023Q3,Const Supplies CS/SD,Best,LADMIS,Y,16.666666666666668
2023Q3,Const Supplies CS/SD,Best,LADSTF,N,20.0
2023Q3,Const Supplies CS/SD,Best,LIFBLO,N,21.996676550128708
2023Q3,Const Supplies CS/SD,Best,LIFCHA,Y,22.411307566897996
2023Q3,Const Supplies CS/SD,Best,LIFCLA,N,21.998341598205194
2023Q3,Const Supplies CS/SD,Best,LIFCLI,N,25.84269662921348
2023Q3,Const Supplies CS/SD,Best,LIFCLI,Y,25.64516129032258
2023Q3,Const Supplies CS/SD,Best,LIFFIT,N,21.99752373091209
2023Q3,Const Supplies CS/SD,Best,LIFFIT,Y,22.555133079847906
2023Q3,Const Supplies CS/SD,Best,LIFHOI,N,20.00048969797877
2023Q3,Const Supplies CS/SD,Best,LIFHOI,Y,21.78974075879353
2023Q3,Const Supplies CS/SD,Best,LIFLAT,N,21.98335644937587
2023Q3,Const Supplies CS/SD,Best,LIFLAT,Y,35.94796665824703
2023Q3,Const Supplies CS/SD,Best,LIFMIS,N,20.0
2023Q3,Const Supplies CS/SD,Best,LIFNSL,N,20.838088321748454
2023Q3,Const Supplies CS/SD,Best,LIFNSL,Y,24.085135207031108
2023Q3,Const Supplies CS/SD,Best,LIFPRT,N,33.992562054948536
2023Q3,Const Supplies CS/SD,Best,LIFPRT,Y,20.06335797254488
2023Q3,Const Supplies CS/SD,Best,LIFPSL,N,26.65107618624355
2023Q3,Const Supplies CS/SD,Best,LIFPSL,Y,26.1842105263158
2023Q3,Const Supplies CS/SD,Best,LIFPUL,N,23.500121467887368
2023Q3,Const Supplies CS/SD,Best,LIFPUL,Y,23.83936451897616
2023Q3,Const Supplies CS/SD,Best,LIFROP,N,20.000000000000004
2023Q3,Const Supplies CS/SD,Best,LIFROP,Y,33.33333333333333
2023Q3,Const Supplies CS/SD,Best,LIFRSL,N,21.997857083985824
2023Q3,Const Supplies CS/SD,Best,LIFRSL,Y,36.241076865938616
2023Q3,Const Supplies CS/SD,Best,LIFSHA,N,20.013651573620585
2023Q3,Const Supplies CS/SD,Best,LIFSHA,Y,20.00326317506934
2023Q3,Const Supplies CS/SD,Best,LIFTUR,N,10.610749185667759
2023Q3,Const Supplies CS/SD,Best,LIFWIN,N,33.09793909946264
2023Q3,Const Supplies CS/SD,Best,LIFWIR,N,23.95
2023Q3,Const Supplies CS/SD,Best,LIFWSL,N,20.000000000000007
2023Q3,Const Supplies CS/SD,Best,LIFWSL,Y,27.627276973376933
2023Q3,Const Supplies CS/SD,Best,MAIACC,Y,36.36363636363636
2023Q3,Const Supplies CS/SD,Best,MAIBUC,N,38.00191204588909
2023Q3,Const Supplies CS/SD,Best,MAIBUC,Y,43.01507537688442
2023Q3,Const Supplies CS/SD,Best,MAICAN,Y,41.481576582359736
2023Q3,Const Supplies CS/SD,Best,MAIFIL,Y,24.02439024390244
2023Q3,Const Supplies CS/SD,Best,MAIMIS,N,31.365351587918525
2023Q3,Const Supplies CS/SD,Best,MAIMIS,Y,42.06873760740251
2023Q3,Const Supplies CS/SD,Best,MAIPOL,N,33.99240200310827
2023Q3,Const Supplies CS/SD,Best,MAIPOL,Y,35.92690834070145
2023Q3,Const Supplies CS/SD,Best,MAIRAG,Y,29.679487179487182
2023Q3,Const Supplies CS/SD,Best,MAITAP,N,39.03061224489795
2023Q3,Const Supplies CS/SD,Best,MAITAP,Y,32.173913043478265
2023Q3,Const Supplies CS/SD,Best,MAITOW,Y,38.47678334608705
2023Q3,Const Supplies CS/SD,Best,MATBAN,Y,74.54078266606479
2023Q3,Const Supplies CS/SD,Best,MATBOX,Y,22.044455300439665
2023Q3,Const Supplies CS/SD,Best,MATCAB,N,32.253886010362685
2023Q3,Const Supplies CS/SD,Best,MATCAR,N,34.28574105127076
2023Q3,Const Supplies CS/SD,Best,MATCAR,Y,21.15000889954753
2023Q3,Const Supplies CS/SD,Best,MATMIS,N,14.220059475533928
2023Q3,Const Supplies CS/SD,Best,MATMIS,Y,29.54545454545455
2023Q3,Const Supplies CS/SD,Best,MATPAL,Y,18.726542724971623
2023Q3,Const Supplies CS/SD,Best,NCPBEA,N,18.752426531793045
2023Q3,Const Supplies CS/SD,Best,NEW-001,N,20.01067235859124
2023Q3,Const Supplies CS/SD,Best,POWACC,N,34.000614473742274
2023Q3,Const Supplies CS/SD,Best,POWACC,Y,31.25997819399556
2023Q3,Const Supplies CS/SD,Best,POWCHP,N,12.283415841584157
2023Q3,Const Supplies CS/SD,Best,POWCHP,Y,20.980926430517712
2023Q3,Const Supplies CS/SD,Best,POWDRE,N,12.295081967213102
2023Q3,Const Supplies CS/SD,Best,POWDRE,Y,13.560385570897083
2023Q3,Const Supplies CS/SD,Best,POWGRE,N,12.28122454655621
2023Q3,Const Supplies CS/SD,Best,POWGRE,Y,14.140959207943686
2023Q3,Const Supplies CS/SD,Best,POWHAE,N,7.99867555933967
2023Q3,Const Supplies CS/SD,Best,POWHAE,Y,1.9615961906733712
2023Q3,Const Supplies CS/SD,Best,POWMIS,N,-85.1766138855055
2023Q3,Const Supplies CS/SD,Best,POWMIS,Y,15.655622359675302
2023Q3,Const Supplies CS/SD,Best,POWPAR,N,33.97564565770106
2023Q3,Const Supplies CS/SD,Best,POWPAR,Y,20.168841743378643
2023Q3,Const Supplies CS/SD,Best,POWSAW,N,18.38600451467268
2023Q3,Const Supplies CS/SD,Best,POWSAW,Y,18.907745371678065
2023Q3,Const Supplies CS/SD,Best,POWVAC,N,12.277787007808609
2023Q3,Const Supplies CS/SD,Best,POWWRE,N,12.28813559322034
2023Q3,Const Supplies CS/SD,Best,POWWRE,Y,20.996093750000004
2023Q3,Const Supplies CS/SD,Best,POWWRP,N,12.281474028424096
2023Q3,Const Supplies CS/SD,Best,POWWRP,Y,14.658650116369284
2023Q3,Const Supplies CS/SD,Best,SAFBOO,N,34.000656383327865
2023Q3,Const Supplies CS/SD,Best,SAFBOO,Y,33.29268292682927
2023Q3,Const Supplies CS/SD,Best,SAFCAP,N,66.22897004513746
2023Q3,Const Supplies CS/SD,Best,SAFCAP,Y,33.97075365579303
2023Q3,Const Supplies CS/SD,Best,SAFCOV,N,20.006480272352388
2023Q3,Const Supplies CS/SD,Best,SAFCOV,Y,34.18290854572714
2023Q3,Const Supplies CS/SD,Best,SAFDRI,N,33.8888888888889
2023Q3,Const Supplies CS/SD,Best,SAFDRI,Y,34.161490683229815
2023Q3,Const Supplies CS/SD,Best,SAFETY,N,22.14766956143027
2023Q3,Const Supplies CS/SD,Best,SAFETY,Y,34.07003895418673
2023Q3,Const Supplies CS/SD,Best,SAFEXT,Y,23.9479938487348
2023Q3,Const Supplies CS/SD,Best,SAFFIR,Y,33.98539384454878
2023Q3,Const Supplies CS/SD,Best,SAFGLA,N,34.84087102177554
2023Q3,Const Supplies CS/SD,Best,SAFGLA,Y,20.138888888888893
2023Q3,Const Supplies CS/SD,Best,SAFGLO,N,33.1764705882353
2023Q3,Const Supplies CS/SD,Best,SAFGLO,Y,20.07518796992481
2023Q3,Const Supplies CS/SD,Best,SAFGOG,Y,47.59615384615385
2023Q3,Const Supplies CS/SD,Best,SAFHAR,N,21.99594893499018
2023Q3,Const Supplies CS/SD,Best,SAFHAR,Y,27.538071065989847
2023Q3,Const Supplies CS/SD,Best,SAFKNE,N,40.75403949730701
2023Q3,Const Supplies CS/SD,Best,SAFKNE,Y,29.13358646876078
2023Q3,Const Supplies CS/SD,Best,SAFLAN,Y,23.750009230473854
