,Year,Group,Product_Class,customer_category,Profit_Margin,Product Class,Category,Target Margin,Margin Difference(%)
1167,2021,Const Supplies CS/SD,CHELUB,Best,22.283909636642505,CHELUB,Best,34.0,-11.716090363357495
1170,2021,Const Supplies CS/SD,CHEMET,Best,24.000642157649697,CHEMET,Best,34.0,-9.999357842350303
1173,2021,Const Supplies CS/SD,CHEMIS,Best,20.01333333333333,CHEMIS,Best,34.0,-13.986666666666672
1176,2021,Const Supplies CS/SD,CHEOIL,Best,26.337501167955708,CHEOIL,Best,34.0,-7.662498832044292
1179,2021,Const Supplies CS/SD,CHEPAI,Best,27.531645569620252,CHEPAI,Best,34.0,-6.4683544303797476
1182,2021,Const Supplies CS/SD,CHETEF,Best,20.98968273130891,CHETEF,Best,34.0,-13.01031726869109
1187,2021,Const Supplies CS/SD,CUTARB,Best,24.78260869565217,CUTARB,Best,38.0,-13.217391304347831
1190,2021,Const Supplies CS/SD,CUTBAN,Best,20.445434298440983,CUTBAN,Best,38.0,-17.554565701559017
1193,2021,Const Supplies CS/SD,CUTBIT,Best,29.558011049723763,CUTBIT,Best,38.0,-8.441988950276237
1196,2021,Const Supplies CS/SD,CUTBUR,Best,16.90751445086705,CUTBUR,Best,38.0,-21.09248554913295
1199,2021,Const Supplies CS/SD,CUTCHU,Best,50.0,CUTCHU,Best,38.0,12.0
1202,2021,Const Supplies CS/SD,CUTCIR,Best,21.830131445904957,CUTCIR,Best,38.0,-16.169868554095043
1205,2021,Const Supplies CS/SD,CUTCUT,Best,22.252252617793452,CUTCUT,Best,38.0,-15.747747382206548
1208,2021,Const Supplies CS/SD,CUTDIE,Best,27.338636724253163,CUTDIE,Best,38.0,-10.661363275746837
1211,2021,Const Supplies CS/SD,CUTEND,Best,24.065229328259502,CUTEND,Best,38.0,-13.934770671740498
1213,2021,Const Supplies CS/SD,CUTFIL,Best,26.86721991701245,CUTFIL,Best,28.0,-1.1327800829875514
1216,2021,Const Supplies CS/SD,CUTHOL,Best,26.33663366336633,CUTHOL,Best,38.0,-11.663366336633668
1219,2021,Const Supplies CS/SD,CUTINS,Best,27.22806885960213,CUTINS,Best,38.0,-10.771931140397871
1222,2021,Const Supplies CS/SD,CUTMIS,Best,23.022446466102622,CUTMIS,Best,38.0,-14.977553533897378
1225,2021,Const Supplies CS/SD,CUTPUN,Best,24.80008984725966,CUTPUN,Best,38.0,-13.19991015274034
1228,2021,Const Supplies CS/SD,CUTREA,Best,30.00170285955346,CUTREA,Best,38.0,-7.998297140446539
1231,2021,Const Supplies CS/SD,CUTTAP,Best,30.138676040857142,CUTTAP,Best,38.0,-7.861323959142858
1234,2021,Const Supplies CS/SD,CUTWHL,Best,22.084386130475814,CUTWHL,Best,38.0,-15.915613869524186
1238,2021,Const Supplies CS/SD,ELEADP,Best,15.152565646180271,ELEADP,Best,34.0,-18.84743435381973
1241,2021,Const Supplies CS/SD,ELEBAT,Best,16.45756204579734,ELEBAT,Best,34.0,-17.54243795420266
1244,2021,Const Supplies CS/SD,ELEBUL,Best,17.619352141082715,ELEBUL,Best,34.0,-16.380647858917285
1247,2021,Const Supplies CS/SD,ELECAB,Best,16.051863857374386,ELECAB,Best,34.0,-17.948136142625614
1248,2021,Const Supplies CS/SD,ELEEXT,Best,21.652661064425786,ELEEXT,Best,34.0,-12.347338935574214
1251,2021,Const Supplies CS/SD,ELEGFI,Best,23.252496971328583,ELEGFI,Best,34.0,-10.747503028671417
1254,2021,Const Supplies CS/SD,ELELIG,Best,19.11764705882353,ELELIG,Best,34.0,-14.882352941176471
1257,2021,Const Supplies CS/SD,ELEMIS,Best,20.136363636363633,ELEMIS,Best,34.0,-13.863636363636367
1260,2021,Const Supplies CS/SD,ELEPAR,Best,25.005280609204966,ELEPAR,Best,34.0,-8.994719390795034
1263,2021,Const Supplies CS/SD,ELEPLG,Best,27.96076352818406,ELEPLG,Best,34.0,-6.03923647181594
1266,2021,Const Supplies CS/SD,ELETAP,Best,15.178911305671868,ELETAP,Best,38.0,-22.821088694328132
1272,2021,Const Supplies CS/SD,EQUCOM,Best,38.8064389477817,EQUCOM,Best,22.0,16.8064389477817
1275,2021,Const Supplies CS/SD,EQUFAN,Best,29.911875889832594,EQUFAN,Best,22.0,7.911875889832594
1280,2021,Const Supplies CS/SD,EQUHEA,Best,20.202131044822146,EQUHEA,Best,22.0,-1.7978689551778544
1283,2021,Const Supplies CS/SD,EQUJAC,Best,17.909283125251708,EQUJAC,Best,22.0,-4.090716874748292
1286,2021,Const Supplies CS/SD,EQULIG,Best,19.257867543447617,EQULIG,Best,22.0,-2.7421324565523832
1292,2021,Const Supplies CS/SD,EQUPIC,Best,28.74934036939313,EQUPIC,Best,22.0,6.749340369393131
1300,2021,Const Supplies CS/SD,EQUTHR,Best,5.50076923076923,EQUTHR,Best,22.0,-16.49923076923077
1304,2021,Const Supplies CS/SD,FASANC,Best,17.595611285266447,FASANC,Best,38.0,-20.404388714733553
1307,2021,Const Supplies CS/SD,FASBOL,Best,25.634314401911297,FASBOL,Best,38.0,-12.365685598088703
1310,2021,Const Supplies CS/SD,FASHIN,Best,24.951267056530213,FASHIN,Best,38.0,-13.048732943469787
1314,2021,Const Supplies CS/SD,FASMIS,Best,30.116731517509724,FASMIS,Best,38.0,-7.883268482490276
1318,2021,Const Supplies CS/SD,HANADP,Best,20.027137858886057,HANADP,Best,28.0,-7.972862141113943
1321,2021,Const Supplies CS/SD,HANBAG,Best,18.605176455030016,HANBAG,Best,28.0,-9.394823544969984
1324,2021,Const Supplies CS/SD,HANBAR,Best,28.367821752753272,HANBAR,Best,28.0,0.36782175275327234
1328,2021,Const Supplies CS/SD,HANBIT,Best,17.967781908302356,HANBIT,Best,28.0,-10.032218091697644
1331,2021,Const Supplies CS/SD,HANBOX,Best,16.74646526112324,HANBOX,Best,28.0,-11.253534738876759
1334,2021,Const Supplies CS/SD,HANBUL,Best,15.920398009950244,HANBUL,Best,28.0,-12.079601990049756
1337,2021,Const Supplies CS/SD,HANCAL,Best,25.402866955353147,HANCAL,Best,28.0,-2.597133044646853
1339,2021,Const Supplies CS/SD,HANCCT,Best,25.07737933952221,HANCCT,Best,28.0,-2.92262066047779
1343,2021,Const Supplies CS/SD,HANCHI,Best,23.481503723472485,HANCHI,Best,28.0,-4.5184962765275145
1346,2021,Const Supplies CS/SD,HANCLM,Best,22.063812305620218,HANCLM,Best,28.0,-5.936187694379782
1349,2021,Const Supplies CS/SD,HANCOO,Best,20.152671755725198,HANCOO,Best,28.0,-7.847328244274802
1352,2021,Const Supplies CS/SD,HANDIA,Best,17.532942898975108,HANDIA,Best,28.0,-10.467057101024892
1355,2021,Const Supplies CS/SD,HANEXT,Best,25.85714285714285,HANEXT,Best,28.0,-2.1428571428571495
1358,2021,Const Supplies CS/SD,HANFLA,Best,22.382269797270474,HANFLA,Best,28.0,-5.6177302027295255
1363,2021,Const Supplies CS/SD,HANGAU,Best,20.300802848102595,HANGAU,Best,28.0,-7.699197151897405
1366,2021,Const Supplies CS/SD,HANGUN,Best,23.429808304923377,HANGUN,Best,28.0,-4.570191695076623
1369,2021,Const Supplies CS/SD,HANHAM,Best,17.95946824654932,HANHAM,Best,28.0,-10.04053175345068
1372,2021,Const Supplies CS/SD,HANHAN,Best,22.270326267771324,HANHAN,Best,28.0,-5.729673732228676
1375,2021,Const Supplies CS/SD,HANHEX,Best,29.734939759036145,HANHEX,Best,28.0,1.7349397590361448
1378,2021,Const Supplies CS/SD,HANKNI,Best,19.5,HANKNI,Best,28.0,-8.5
1381,2021,Const Supplies CS/SD,HANLEV,Best,16.023166023166024,HANLEV,Best,28.0,-11.976833976833976
1384,2021,Const Supplies CS/SD,HANLOC,Best,26.923076923076927,HANLOC,Best,28.0,-1.076923076923073
1387,2021,Const Supplies CS/SD,HANMAG,Best,27.113778705636747,HANMAG,Best,28.0,-0.8862212943632528
1390,2021,Const Supplies CS/SD,HANMIC,Best,11.078648440508278,HANMIC,Best,28.0,-16.921351559491722
1393,2021,Const Supplies CS/SD,HANMIS,Best,23.643410852713178,HANMIS,Best,28.0,-4.356589147286822
1396,2021,Const Supplies CS/SD,HANNUT,Best,25.4867217134887,HANNUT,Best,28.0,-2.5132782865113015
1399,2021,Const Supplies CS/SD,HANPIC,Best,24.989210185584817,HANPIC,Best,28.0,-3.0107898144151832
1401,2021,Const Supplies CS/SD,HANPIN,Best,19.375137676127608,HANPIN,Best,28.0,-8.624862323872392
1404,2021,Const Supplies CS/SD,HANPLI,Best,16.2328358399933,HANPLI,Best,28.0,-11.7671641600067
1407,2021,Const Supplies CS/SD,HANPLU,Best,15.436872909699002,HANPLU,Best,28.0,-12.563127090300998
1410,2021,Const Supplies CS/SD,HANPRT,Best,22.764456981664324,HANPRT,Best,34.0,-11.235543018335676
1413,2021,Const Supplies CS/SD,HANPUM,Best,15.291262135922326,HANPUM,Best,28.0,-12.708737864077674
1416,2021,Const Supplies CS/SD,HANPUN,Best,17.416335292706183,HANPUN,Best,28.0,-10.583664707293817
1419,2021,Const Supplies CS/SD,HANRAT,Best,22.03389830508475,HANRAT,Best,28.0,-5.966101694915249
1422,2021,Const Supplies CS/SD,HANRUL,Best,19.990712074303406,HANRUL,Best,28.0,-8.009287925696594
1426,2021,Const Supplies CS/SD,HANSCB,Best,20.224108099200798,HANSCB,Best,28.0,-7.775891900799202
1428,2021,Const Supplies CS/SD,HANSCP,Best,15.931372549019605,HANSCP,Best,28.0,-12.068627450980395
1431,2021,Const Supplies CS/SD,HANSCR,Best,18.324439721864824,HANSCR,Best,28.0,-9.675560278135176
1436,2021,Const Supplies CS/SD,HANSHO,Best,34.42006269592476,HANSHO,Best,28.0,6.420062695924763
1439,2021,Const Supplies CS/SD,HANSNI,Best,17.617207544905945,HANSNI,Best,28.0,-10.382792455094055
1442,2021,Const Supplies CS/SD,HANSOC,Best,22.14791506515961,HANSOC,Best,28.0,-5.852084934840391
1445,2021,Const Supplies CS/SD,HANSOL,Best,37.68298079226618,HANSOL,Best,28.0,9.682980792266179
1448,2021,Const Supplies CS/SD,HANSPN,Best,16.69064748201439,HANSPN,Best,28.0,-11.309352517985609
1451,2021,Const Supplies CS/SD,HANSQU,Best,17.38195149811389,HANSQU,Best,28.0,-10.618048501886111
1454,2021,Const Supplies CS/SD,HANSTP,Best,29.99938231781924,HANSTP,Best,28.0,1.99938231781924
1457,2021,Const Supplies CS/SD,HANTAP,Best,20.795360397680195,HANTAP,Best,28.0,-7.204639602319805
1460,2021,Const Supplies CS/SD,HANTBE,Best,20.20093770931012,HANTBE,Best,28.0,-7.7990622906898786
1463,2021,Const Supplies CS/SD,HANTHR,Best,20.263795423956925,HANTHR,Best,28.0,-7.736204576043075
1466,2021,Const Supplies CS/SD,HANTRW,Best,15.990990990991,HANTRW,Best,28.0,-12.009009009009
1468,2021,Const Supplies CS/SD,HANTUB,Best,16.29667003027245,HANTUB,Best,28.0,-11.703329969727552
1471,2021,Const Supplies CS/SD,HANUNI,Best,17.513751375137517,HANUNI,Best,28.0,-10.486248624862483
1474,2021,Const Supplies CS/SD,HANVIS,Best,8.549627065526494,HANVIS,Best,28.0,-19.450372934473506
1477,2021,Const Supplies CS/SD,HANWED,Best,21.875000000000007,HANWED,Best,28.0,-6.124999999999993
1481,2021,Const Supplies CS/SD,HANWRA,Best,22.65746721931128,HANWRA,Best,28.0,-5.342532780688721
1484,2021,Const Supplies CS/SD,HANWRC,Best,18.10526315789474,HANWRC,Best,28.0,-9.89473684210526
1487,2021,Const Supplies CS/SD,HANWRH,Best,16.028865732423053,HANWRH,Best,28.0,-11.971134267576947
1490,2021,Const Supplies CS/SD,HANWRM,Best,24.796147631915524,HANWRM,Best,28.0,-3.203852368084476
1493,2021,Const Supplies CS/SD,HANWRP,Best,22.78637091233216,HANWRP,Best,28.0,-5.21362908766784
1496,2021,Const Supplies CS/SD,HANWRS,Best,15.079027009296707,HANWRS,Best,28.0,-12.920972990703293
1499,2021,Const Supplies CS/SD,HANWRT,Best,19.18427512166386,HANWRT,Best,28.0,-8.815724878336141
1502,2021,Const Supplies CS/SD,HWCAHS,Best,22.28571428571429,HWCAHS,Best,28.0,-5.714285714285712
1505,2021,Const Supplies CS/SD,HWCFIT,Best,16.725187265917604,HWCFIT,Best,28.0,-11.274812734082396
1509,2021,Const Supplies CS/SD,HWCREL,Best,24.810653132235405,HWCREL,Best,28.0,-3.189346867764595
1512,2021,Const Supplies CS/SD,HWCTIE,Best,22.10828981008585,HWCTIE,Best,28.0,-5.89171018991415
1517,2021,Const Supplies CS/SD,HWCWAT,Best,31.717543544622014,HWCWAT,Best,28.0,3.717543544622014
1520,2021,Const Supplies CS/SD,HWCWIR,Best,20.284258091635134,HWCWIR,Best,28.0,-7.7157419083648655
1523,2021,Const Supplies CS/SD,HYDACC,Best,27.02032724655416,HYDACC,Best,34.0,-6.97967275344584
1527,2021,Const Supplies CS/SD,HYDCYL,Best,16.242470448633732,HYDCYL,Best,22.0,-5.757529551366268
1532,2021,Const Supplies CS/SD,HYDHOS,Best,21.456113849578628,HYDHOS,Best,22.0,-0.5438861504213719
1535,2021,Const Supplies CS/SD,HYDJAC,Best,29.734177215189877,HYDJAC,Best,22.0,7.734177215189877
1538,2021,Const Supplies CS/SD,HYDMIS,Best,25.086237200133006,HYDMIS,Best,22.0,3.086237200133006
1541,2021,Const Supplies CS/SD,HYDPUL,Best,15.558719928052165,HYDPUL,Best,22.0,-6.441280071947835
1543,2021,Const Supplies CS/SD,HYDPUM,Best,15.680820336381089,HYDPUM,Best,22.0,-6.319179663618911
1547,2021,Const Supplies CS/SD,HYDSPR,Best,20.0,HYDSPR,Best,22.0,-2.0
1548,2021,Const Supplies CS/SD,LADMIS,Best,26.00138387022372,LADMIS,Best,22.0,4.001383870223719
1550,2021,Const Supplies CS/SD,LADPAR,Best,32.93987730061349,LADPAR,Best,34.0,-1.0601226993865112
1553,2021,Const Supplies CS/SD,LADSTF,Best,15.96658148293199,LADSTF,Best,22.0,-6.033418517068011
1558,2021,Const Supplies CS/SD,LIFBLO,Best,22.668480986581578,LIFBLO,Best,22.0,0.668480986581578
1561,2021,Const Supplies CS/SD,LIFCHA,Best,15.87301587301587,LIFCHA,Best,22.0,-6.12698412698413
1564,2021,Const Supplies CS/SD,LIFCLA,Best,18.817490028026754,LIFCLA,Best,22.0,-3.1825099719732464
1567,2021,Const Supplies CS/SD,LIFCLI,Best,19.6670706764639,LIFCLI,Best,22.0,-2.3329293235360993
1570,2021,Const Supplies CS/SD,LIFCSL,Best,29.99911852323094,LIFCSL,Best,22.0,7.9991185232309405
1573,2021,Const Supplies CS/SD,LIFFIT,Best,25.56390977443609,LIFFIT,Best,22.0,3.563909774436091
1576,2021,Const Supplies CS/SD,LIFHOI,Best,25.27181756296801,LIFHOI,Best,22.0,3.2718175629680104
1579,2021,Const Supplies CS/SD,LIFLAT,Best,25.038880248833586,LIFLAT,Best,22.0,3.0388802488335855
1582,2021,Const Supplies CS/SD,LIFMIS,Best,24.614856217081268,LIFMIS,Best,22.0,2.614856217081268
1585,2021,Const Supplies CS/SD,LIFNSL,Best,21.94719471947193,LIFNSL,Best,22.0,-0.05280528052806943
1588,2021,Const Supplies CS/SD,LIFPRT,Best,25.166335951842395,LIFPRT,Best,34.0,-8.833664048157605
1591,2021,Const Supplies CS/SD,LIFPSL,Best,20.327215742895334,LIFPSL,Best,22.0,-1.6727842571046665
1594,2021,Const Supplies CS/SD,LIFPUL,Best,16.802585346809533,LIFPUL,Best,22.0,-5.197414653190467
1597,2021,Const Supplies CS/SD,LIFROP,Best,29.741935483870964,LIFROP,Best,22.0,7.741935483870964
1600,2021,Const Supplies CS/SD,LIFRSL,Best,24.50924582823189,LIFRSL,Best,22.0,2.50924582823189
1603,2021,Const Supplies CS/SD,LIFSHA,Best,23.792573287187565,LIFSHA,Best,22.0,1.7925732871875653
1608,2021,Const Supplies CS/SD,LIFTRO,Best,18.033340082337848,LIFTRO,Best,22.0,-3.9666599176621524
1611,2021,Const Supplies CS/SD,LIFTUR,Best,20.000000000000004,LIFTUR,Best,22.0,-1.9999999999999964
1615,2021,Const Supplies CS/SD,LIFWIR,Best,15.978835978835969,LIFWIR,Best,22.0,-6.021164021164031
1617,2021,Const Supplies CS/SD,LIFWSL,Best,20.000000000000007,LIFWSL,Best,22.0,-1.999999999999993
1620,2021,Const Supplies CS/SD,MAIACC,Best,34.44280281266245,MAIACC,Best,34.0,0.4428028126624497
1624,2021,Const Supplies CS/SD,MAIBUC,Best,16.56129367158884,MAIBUC,Best,38.0,-21.43870632841116
1627,2021,Const Supplies CS/SD,MAICAN,Best,21.32354968779056,MAICAN,Best,38.0,-16.67645031220944
1630,2021,Const Supplies CS/SD,MAIFIL,Best,24.02439024390244,MAIFIL,Best,38.0,-13.975609756097558
1633,2021,Const Supplies CS/SD,MAIMIS,Best,25.216470902775143,MAIMIS,Best,38.0,-12.783529097224857
1636,2021,Const Supplies CS/SD,MAIPOL,Best,15.446833005444404,MAIPOL,Best,34.0,-18.553166994555596
1639,2021,Const Supplies CS/SD,MAIRAG,Best,16.03053435114504,MAIRAG,Best,38.0,-21.96946564885496
1642,2021,Const Supplies CS/SD,MAITAP,Best,20.05141388174808,MAITAP,Best,38.0,-17.94858611825192
1645,2021,Const Supplies CS/SD,MAITOW,Best,15.883668903803132,MAITOW,Best,38.0,-22.116331096196866
1648,2021,Const Supplies CS/SD,MATBAN,Best,27.71934702158415,MATBAN,Best,22.0,5.719347021584149
1651,2021,Const Supplies CS/SD,MATBOX,Best,18.227102689555657,MATBOX,Best,22.0,-3.7728973104443426
1654,2021,Const Supplies CS/SD,MATCAB,Best,20.255470277357485,MATCAB,Best,22.0,-1.7445297226425147
1659,2021,Const Supplies CS/SD,MATCAR,Best,17.398154468805185,MATCAR,Best,22.0,-4.601845531194815
1662,2021,Const Supplies CS/SD,MATCAS,Best,27.506998060355386,MATCAS,Best,22.0,5.506998060355386
1665,2021,Const Supplies CS/SD,MATFUR,Best,16.000000000000007,MATFUR,Best,22.0,-5.999999999999993
1670,2021,Const Supplies CS/SD,MATMIS,Best,17.99741044454036,MATMIS,Best,22.0,-4.00258955545964
1673,2021,Const Supplies CS/SD,MATPAL,Best,19.12117009204388,MATPAL,Best,22.0,-2.8788299079561206
1676,2021,Const Supplies CS/SD,MATROL,Best,25.463256150835786,MATROL,Best,22.0,3.463256150835786
1696,2021,Const Supplies CS/SD,POWACC,Best,23.976608187134502,POWACC,Best,34.0,-10.023391812865498
1699,2021,Const Supplies CS/SD,POWCHP,Best,18.849909858156256,POWCHP,Best,12.0,6.849909858156256
1702,2021,Const Supplies CS/SD,POWDRE,Best,14.503110812174208,POWDRE,Best,12.0,2.5031108121742083
1705,2021,Const Supplies CS/SD,POWEXP,Best,67.20555555555555,POWEXP,Best,12.0,55.20555555555555
1707,2021,Const Supplies CS/SD,POWGRE,Best,15.042496361528181,POWGRE,Best,12.0,3.0424963615281815
1710,2021,Const Supplies CS/SD,POWHAE,Best,15.964060285971915,POWHAE,Best,12.0,3.9640602859719145
1713,2021,Const Supplies CS/SD,POWMIS,Best,25.01469970600588,POWMIS,Best,12.0,13.014699706005882
1716,2021,Const Supplies CS/SD,POWNIB,Best,10.714285714285715,POWNIB,Best,12.0,-1.2857142857142847
1719,2021,Const Supplies CS/SD,POWPAR,Best,28.884032020223298,POWPAR,Best,34.0,-5.115967979776702
1722,2021,Const Supplies CS/SD,POWRAT,Best,12.0,POWRAT,Best,12.0,0.0
1724,2021,Const Supplies CS/SD,POWSAE,Best,7.658109968825667,POWSAE,Best,12.0,-4.341890031174333
1727,2021,Const Supplies CS/SD,POWSAW,Best,15.705499056086728,POWSAW,Best,12.0,3.705499056086728
1730,2021,Const Supplies CS/SD,POWSHR,Best,14.412298246430073,POWSHR,Best,12.0,2.4122982464300726
1733,2021,Const Supplies CS/SD,POWVAC,Best,18.25422981926092,POWVAC,Best,12.0,6.254229819260921
1736,2021,Const Supplies CS/SD,POWWRE,Best,16.00068820164309,POWWRE,Best,12.0,4.00068820164309
1739,2021,Const Supplies CS/SD,POWWRP,Best,13.000508098729345,POWWRP,Best,12.0,1.0005080987293447
1742,2021,Const Supplies CS/SD,SAFACC,Best,5.8315334773218055,SAFACC,Best,34.0,-28.168466522678195
1745,2021,Const Supplies CS/SD,SAFBOO,Best,17.99193843898864,SAFBOO,Best,34.0,-16.00806156101136
1748,2021,Const Supplies CS/SD,SAFCAP,Best,24.208650280672444,SAFCAP,Best,34.0,-9.791349719327556
1751,2021,Const Supplies CS/SD,SAFCOV,Best,20.384615384615397,SAFCOV,Best,34.0,-13.615384615384603
1754,2021,Const Supplies CS/SD,SAFDRI,Best,24.777210956352405,SAFDRI,Best,34.0,-9.222789043647595
1757,2021,Const Supplies CS/SD,SAFETY,Best,19.978149841410968,SAFETY,Best,34.0,-14.021850158589032
1760,2021,Const Supplies CS/SD,SAFEXT,Best,18.727266105202556,SAFEXT,Best,34.0,-15.272733894797444
1763,2021,Const Supplies CS/SD,SAFFIR,Best,26.691020066260073,SAFFIR,Best,34.0,-7.308979933739927
1766,2021,Const Supplies CS/SD,SAFGLA,Best,16.0621761658031,SAFGLA,Best,34.0,-17.9378238341969
1769,2021,Const Supplies CS/SD,SAFGLO,Best,24.853801169590646,SAFGLO,Best,34.0,-9.146198830409354
1772,2021,Const Supplies CS/SD,SAFGOG,Best,16.338582677165356,SAFGOG,Best,34.0,-17.661417322834644
1775,2021,Const Supplies CS/SD,SAFHAR,Best,20.000860844488443,SAFHAR,Best,22.0,-1.999139155511557
1779,2021,Const Supplies CS/SD,SAFKNE,Best,15.851735015772867,SAFKNE,Best,34.0,-18.148264984227133
1782,2021,Const Supplies CS/SD,SAFLAN,Best,24.260046007502126,SAFLAN,Best,34.0,-9.739953992497874
1785,2021,Const Supplies CS/SD,SAFLIF,Best,19.79200337291828,SAFLIF,Best,22.0,-2.2079966270817195
1788,2021,Const Supplies CS/SD,SAFMAT,Best,19.23076923076923,SAFMAT,Best,34.0,-14.76923076923077
1791,2021,Const Supplies CS/SD,SAFMIS,Best,32.23300970873786,SAFMIS,Best,34.0,-1.7669902912621396
1794,2021,Const Supplies CS/SD,SAFNOI,Best,20.714285714285722,SAFNOI,Best,34.0,-13.285714285714278
1797,2021,Const Supplies CS/SD,SAFRAI,Best,17.775465573753127,SAFRAI,Best,34.0,-16.224534426246873
1800,2021,Const Supplies CS/SD,SAFROL,Best,15.16867212082429,SAFROL,Best,34.0,-18.83132787917571
1803,2021,Const Supplies CS/SD,SAFSIG,Best,21.110398152010003,SAFSIG,Best,34.0,-12.889601847989997
1806,2021,Const Supplies CS/SD,SAFTAG,Best,16.037735849056606,SAFTAG,Best,34.0,-17.962264150943394
1809,2021,Const Supplies CS/SD,SAFTAP,Best,24.990359897172233,SAFTAP,Best,34.0,-9.009640102827767
1812,2021,Const Supplies CS/SD,SAFTAR,Best,20.0,SAFTAR,Best,34.0,-14.0
1815,2021,Const Supplies CS/SD,SAFVES,Best,20.833625597833574,SAFVES,Best,34.0,-13.166374402166426
2187,2022,Const Supplies CS/SD,ABRBEN,Best,22.991803278688515,ABRBEN,Best,34.0,-11.008196721311485
2190,2022,Const Supplies CS/SD,ABRCAR,Best,12.908412288257251,ABRCAR,Best,34.0,-21.091587711742747
2193,2022,Const Supplies CS/SD,ABRCON,Best,28.93506604906502,ABRCON,Best,34.0,-5.064933950934979
2196,2022,Const Supplies CS/SD,ABRCUP,Best,25.000000000000007,ABRCUP,Best,34.0,-8.999999999999993
2198,2022,Const Supplies CS/SD,ABRCUT,Best,25.98684210526316,ABRCUT,Best,34.0,-8.013157894736839
2201,2022,Const Supplies CS/SD,ABRFLD,Best,30.66980711573402,ABRFLD,Best,34.0,-3.33019288426598
2204,2022,Const Supplies CS/SD,ABRFLW,Best,26.644859813084103,ABRFLW,Best,34.0,-7.3551401869158965
2207,2022,Const Supplies CS/SD,ABRGRD,Best,16.000752681427596,ABRGRD,Best,34.0,-17.999247318572404
2210,2022,Const Supplies CS/SD,ABRHAN,Best,27.346144799904376,ABRHAN,Best,34.0,-6.653855200095624
2213,2022,Const Supplies CS/SD,ABRMAN,Best,24.177446259402636,ABRMAN,Best,34.0,-9.822553740597364
2216,2022,Const Supplies CS/SD,ABRMIS,Best,26.025394536569735,ABRMIS,Best,34.0,-7.974605463430265
2219,2022,Const Supplies CS/SD,ABRPAD,Best,19.84585741811176,ABRPAD,Best,34.0,-14.154142581888241
2222,2022,Const Supplies CS/SD,ABRRFD,Best,25.32057125493771,ABRRFD,Best,34.0,-8.679428745062289
2225,2022,Const Supplies CS/SD,ABRROL,Best,38.47882454624028,ABRROL,Best,34.0,4.478824546240283
2228,2022,Const Supplies CS/SD,ABRSAN,Best,34.17777777777778,ABRSAN,Best,34.0,0.17777777777777715
2237,2022,Const Supplies CS/SD,APPMAN,Best,32.23959390862944,APPMAN,Best,22.0,10.239593908629438
2238,2022,Const Supplies CS/SD,APPMIS,Best,24.961059938849687,APPMIS,Best,22.0,2.9610599388496865
2243,2022,Const Supplies CS/SD,APPREG,Best,20.100457946336427,APPREG,Best,22.0,-1.8995420536635734
2246,2022,Const Supplies CS/SD,ARCPRT,Best,18.075801749271125,ARCPRT,Best,34.0,-15.924198250728875
2250,2022,Const Supplies CS/SD,BRUBRO,Best,32.00319233838787,BRUBRO,Best,38.0,-5.996807661612131
2253,2022,Const Supplies CS/SD,BRUHAN,Best,25.328330206378983,BRUHAN,Best,34.0,-8.671669793621017
2256,2022,Const Supplies CS/SD,BRUMIS,Best,25.79324462640737,BRUMIS,Best,38.0,-12.206755373592632
